Date,Symbol,Close,High,Low,Open,Volume,RSI,PROC,SO,WR,OBV,EWMA,Close_detrend,Target(1),Target(30),Prediction(1),Prediction(30)
2020-05-11,AAPL,76.5528793334961,77.04862926819315,74.66463023297625,74.8736289600459,145946400.0,30.40600968328235,-0.0189647563944589,88.94607715613331,-63.239573035776466,1134961300.0,75.92024233987513,7.920828835644386,-1.0,1.0,-1.0,1.0
2020-05-12,AAPL,75.67800903320312,77.6901917346119,75.55650039805452,77.23817575538389,162301200.0,49.71896112053691,-0.0215084608147806,100.0,-77.24938664916333,929844400.0,75.75875346876046,7.851788273452939,1.0,1.0,1.0,1.0
2020-05-13,AAPL,74.76426696777344,76.78131490249868,73.68526961866718,75.85784476081635,200622400.0,54.5409466650752,0.0478795651550865,34.68340681893005,5.197451363410525,1279592600.0,75.09576246810245,12.928255523761491,-1.0,1.0,-1.0,1.0
2020-05-14,AAPL,75.22356414794922,75.28431846247351,73.2769935373758,74.00118763637258,158929200.0,74.66866043539248,0.0676695440149304,23.220342370067055,-7.351346245029131,1274865000.0,75.1809635880003,15.42705553774192,-1.0,1.0,1.0,1.0
2020-05-15,AAPL,74.7788314819336,74.82500534999646,72.95620221512807,72.99022818793124,166348400.0,61.422628793595514,0.0422534227205072,0.0,-13.97114211020298,1138562400.0,74.91287551728915,13.319501791956723,1.0,1.0,1.0,1.0
2020-05-18,AAPL,76.54074096679688,76.91498975496503,75.41314434155754,76.10574525863018,135178400.0,55.31622561106199,-0.0040633529996951,12.49662049472446,-100.0,1099606200.0,75.9981191502943,9.972919115507436,1.0,1.0,1.0,1.0
2020-05-19,AAPL,76.09841918945312,77.40584566107081,76.06682576285114,76.5577178990512,101729600.0,59.183812939590375,0.0554098907229678,30.457285278407095,64.80947908783384,1508523900.0,76.06498584306685,19.25843177597224,1.0,1.0,1.0,1.0
2020-05-20,AAPL,77.57839965820312,77.64886932121465,76.91981756866943,76.95870121876094,111504800.0,39.33007532598246,0.0365549326453346,24.23586841346361,3.914443242697088,1831843100.0,77.07392838649103,17.688399392491732,1.0,1.0,1.0,1.0
2020-05-21,AAPL,77.0000228881836,77.98181472796601,76.76186329555514,77.43988355018321,102688800.0,48.76537600629042,0.0790053157908538,0.0,-10.059087479729612,1687824600.0,77.02465805428608,22.09575348362057,1.0,1.0,1.0,-1.0
2020-05-22,AAPL,77.49578094482422,77.57840592683334,76.6354977307433,76.73756083121987,81803200.0,63.074252262981624,0.1177201317360677,20.4706567087216,-2.8460469584559,2039204900.0,77.3387399813115,38.850580719280686,-1.0,-1.0,-1.0,-1.0
2020-05-26,AAPL,76.97087097167969,78.79592582486933,76.91497432363046,78.61609539871866,125522000.0,68.50749870086057,0.0680229447361719,0.0,-37.42831847234788,1532032300.0,77.0934939748903,30.16456628013611,-1.0,1.0,-1.0,1.0
2020-05-27,AAPL,77.30622100830078,77.4520328550853,76.08627697001077,76.82748410104101,112945200.0,59.85737269292648,0.090793776235659,0.0,-22.43433314336136,1751130600.0,77.23531199716395,38.65506551286654,-1.0,-1.0,-1.0,-1.0
2020-05-28,AAPL,77.34024810791016,78.60150836399505,76.7035440312258,76.98057986946539,133560800.0,59.25045344910315,0.0356774132424637,56.616227367703374,-26.086982076367192,1714987800.0,77.30526940432809,39.774318407706346,-1.0,-1.0,-1.0,-1.0
2020-05-29,AAPL,77.26492309570312,78.04500657374922,76.90768735815497,77.58327517421819,153532400.0,47.15428028232246,0.0143739829178275,0.0,-80.26111567607049,1617710500.0,77.27837186524478,29.606233045710212,1.0,-1.0,1.0,-1.0
2020-06-01,AAPL,78.21512603759766,78.33663469777218,77.0875221113541,77.21875354090659,80791200.0,32.66354834953552,-0.052930877418914,72.8274171905673,-89.31025271475784,1673632300.0,77.90287464681336,26.730780740354675,-1.0,-1.0,-1.0,-1.0
2020-06-02,AAPL,78.57720947265625,78.60151268485856,77.50550233633703,77.94779558300193,87642800.0,24.600411632868187,-0.1108514126191666,100.0,-100.0,1086454900.0,78.35243119737528,16.366330021913228,-1.0,1.0,-1.0,1.0
2020-06-03,AAPL,79.00978088378906,79.27224371259338,78.32447033961016,78.89799500589793,104491200.0,70.86514330172795,-0.0026845257376341,97.2408672295436,-4.598459300718497,1065488400.0,78.79066432165114,30.39256533862803,1.0,-1.0,1.0,-1.0
2020-06-04,AAPL,78.32933044433594,79.13128449132041,77.95508176147044,78.83237798726375,87560400.0,81.75098440974057,0.0530755719006969,42.177942946833376,-23.834480900742975,976097200.0,78.48310840344101,30.29747802350687,1.0,-1.0,1.0,-1.0
2020-06-05,AAPL,80.56022644042969,80.62098075901221,78.55047625158724,78.57963713789907,137250400.0,67.60890411719032,0.0834125048907237,2.719135402725611,-42.86712645166861,1006558500.0,79.86785376143347,27.763013877331048,-1.0,1.0,-1.0,1.0
2020-06-08,AAPL,81.03652954101562,81.07055551560038,79.54440749293843,80.25644625054122,95654400.0,47.41438069841201,-0.0885240333209617,94.45011320206048,-100.0,611847100.0,80.64697094782157,14.732562792678664,1.0,1.0,1.0,1.0
2020-06-09,AAPL,83.59551239013672,83.98919920003063,80.68417010070951,80.71576353395018,147712400.0,42.910820958959086,-0.0551395686421271,100.0,-80.69091751976951,936275800.0,82.61266524269833,20.581094251971592,-1.0,1.0,-1.0,-1.0
2020-06-10,AAPL,85.74622344970703,86.21524505993106,84.10585667073434,84.54571739149566,166651600.0,51.58100720152942,-0.0556361393034252,100.0,-100.0,639748000.0,84.7017040473708,16.50364609700671,-1.0,1.0,-1.0,1.0
2020-06-11,AAPL,81.62950134277344,85.31364412865861,81.52743824020874,84.88836389660872,201662400.0,53.56639942381996,-0.019356343661824,76.03529172263387,-71.95724317021593,523968300.0,82.65356891097257,12.6718949635262,1.0,1.0,1.0,-1.0
